financial_year,sending_location,stay_type,age_group,sex,rate,nclient
2018/19,Inverclyde,Short Stay / Respite,85+ years,Male,109.1,30
2018/19,Inverclyde,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2018/19,Inverclyde,Short Stay / Respite,Unknown,Female,0,0
2018/19,Inverclyde,Short Stay / Respite,Unknown,Male,0,0
2018/19,Inverclyde,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2018/19,Inverclyde,Long Stay,All Ages,Female,678.6,570
2018/19,Inverclyde,Long Stay,All Ages,Male,315.5,265
2018/19,Inverclyde,Long Stay,All Ages,Not Known / Unspecified,0,0
2018/19,Inverclyde,Long Stay,0-17 years,Female,0,0
2018/19,Inverclyde,Long Stay,0-17 years,Male,0,0
2018/19,Inverclyde,Long Stay,0-17 years,Not Known / Unspecified,0,0
2018/19,Inverclyde,Long Stay,18-64 years,Female,41.7,35
2018/19,Inverclyde,Long Stay,18-64 years,Male,59.5,50
2018/19,Inverclyde,Long Stay,18-64 years,Not Known / Unspecified,0,0
2018/19,Inverclyde,Long Stay,65-74 years,Female,47.6,40
2018/19,Inverclyde,Long Stay,65-74 years,Male,53.6,45
2018/19,Inverclyde,Long Stay,65-74 years,Not Known / Unspecified,0,0
2018/19,Inverclyde,Long Stay,75-84 years,Female,190.5,160
2018/19,Inverclyde,Long Stay,75-84 years,Male,101.2,85
2018/19,Inverclyde,Long Stay,75-84 years,Not Known / Unspecified,0,0
2018/19,Inverclyde,Long Stay,85+ years,Female,398.8,335
2018/19,Inverclyde,Long Stay,85+ years,Male,107.1,90
2018/19,Inverclyde,Long Stay,85+ years,Not Known / Unspecified,0,0
2018/19,Inverclyde,Long Stay,Unknown,Female,0,0
2018/19,Inverclyde,Long Stay,Unknown,Male,0,0
2018/19,Inverclyde,Long Stay,Unknown,Not Known / Unspecified,0,0
2019/20,Inverclyde,All Stays,All Ages,Female,633.7,640
2019/20,Inverclyde,All Stays,All Ages,Male,356.4,360
2019/20,Inverclyde,All Stays,All Ages,Not Known / Unspecified,0,0
2019/20,Inverclyde,All Stays,0-17 years,Female,0,0
2019/20,Inverclyde,All Stays,0-17 years,Male,0,0
2019/20,Inverclyde,All Stays,0-17 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,All Stays,18-64 years,Female,39.6,40
2019/20,Inverclyde,All Stays,18-64 years,Male,69.3,70
2019/20,Inverclyde,All Stays,18-64 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,All Stays,65-74 years,Female,49.5,50
2019/20,Inverclyde,All Stays,65-74 years,Male,54.5,55
2019/20,Inverclyde,All Stays,65-74 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,All Stays,75-84 years,Female,198,200
2019/20,Inverclyde,All Stays,75-84 years,Male,113.9,115
2019/20,Inverclyde,All Stays,75-84 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,All Stays,85+ years,Female,351.5,355
2019/20,Inverclyde,All Stays,85+ years,Male,123.8,125
2019/20,Inverclyde,All Stays,85+ years,Not Known / Unspecified,0,0
2019/20,Inverclyde,All Stays,Unknown,Female,0,0
2019/20,Inverclyde,All Stays,Unknown,Male,0,0
2019/20,Inverclyde,All Stays,Unknown,Not Known / Unspecified,0,0
2019/20,Inverclyde,Short Stay / Respite,All Ages,Female,512.8,100
2019/20,Inverclyde,Short Stay / Respite,All Ages,Male,512.8,100
2019/20,Inverclyde,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2019/20,Inverclyde,Short Stay / Respite,0-17 years,Female,0,0
2019/20,Inverclyde,Short Stay / Respite,0-17 years,Male,0,0
2019/20,Inverclyde,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Short Stay / Respite,18-64 years,Female,76.9,15
2019/20,Inverclyde,Short Stay / Respite,18-64 years,Male,153.8,30
2019/20,Inverclyde,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Short Stay / Respite,65-74 years,Female,51.3,10
2019/20,Inverclyde,Short Stay / Respite,65-74 years,Male,25.6,5
2019/20,Inverclyde,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Short Stay / Respite,75-84 years,Female,153.8,30
2019/20,Inverclyde,Short Stay / Respite,75-84 years,Male,153.8,30
2019/20,Inverclyde,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Short Stay / Respite,85+ years,Female,230.8,45
2019/20,Inverclyde,Short Stay / Respite,85+ years,Male,153.8,30
2019/20,Inverclyde,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Short Stay / Respite,Unknown,Female,0,0
2019/20,Inverclyde,Short Stay / Respite,Unknown,Male,0,0
2019/20,Inverclyde,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2019/20,Inverclyde,Long Stay,All Ages,Female,674.6,570
2019/20,Inverclyde,Long Stay,All Ages,Male,331.4,280
2019/20,Inverclyde,Long Stay,All Ages,Not Known / Unspecified,0,0
2019/20,Inverclyde,Long Stay,0-17 years,Female,0,0
2019/20,Inverclyde,Long Stay,0-17 years,Male,0,0
2019/20,Inverclyde,Long Stay,0-17 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Long Stay,18-64 years,Female,29.6,25
2019/20,Inverclyde,Long Stay,18-64 years,Male,47.3,40
2019/20,Inverclyde,Long Stay,18-64 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Long Stay,65-74 years,Female,53.3,45
2019/20,Inverclyde,Long Stay,65-74 years,Male,53.3,45
2019/20,Inverclyde,Long Stay,65-74 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Long Stay,75-84 years,Female,213,180
2019/20,Inverclyde,Long Stay,75-84 years,Male,112.4,95
2019/20,Inverclyde,Long Stay,75-84 years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Long Stay,85+ years,Female,372.8,315
2019/20,Inverclyde,Long Stay,85+ years,Male,118.3,100
2019/20,Inverclyde,Long Stay,85+ years,Not Known / Unspecified,0,0
2019/20,Inverclyde,Long Stay,Unknown,Female,0,0
2019/20,Inverclyde,Long Stay,Unknown,Male,0,0
2019/20,Inverclyde,Long Stay,Unknown,Not Known / Unspecified,0,0
2020/21,Inverclyde,All Stays,All Ages,Female,651.9,590
2020/21,Inverclyde,All Stays,All Ages,Male,353.6,320
2020/21,Inverclyde,All Stays,All Ages,Not Known / Unspecified,0,0
2020/21,Inverclyde,All Stays,0-17 years,Female,0,0
2020/21,Inverclyde,All Stays,0-17 years,Male,0,0
2020/21,Inverclyde,All Stays,0-17 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,All Stays,18-64 years,Female,38.7,35
2020/21,Inverclyde,All Stays,18-64 years,Male,60.8,55
2020/21,Inverclyde,All Stays,18-64 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,All Stays,65-74 years,Female,55.2,50
2020/21,Inverclyde,All Stays,65-74 years,Male,60.8,55
2020/21,Inverclyde,All Stays,65-74 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,All Stays,75-84 years,Female,204.4,185
2020/21,Inverclyde,All Stays,75-84 years,Male,116,105
2020/21,Inverclyde,All Stays,75-84 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,All Stays,85+ years,Female,353.6,320
2020/21,Inverclyde,All Stays,85+ years,Male,110.5,100
2020/21,Inverclyde,All Stays,85+ years,Not Known / Unspecified,0,0
2020/21,Inverclyde,All Stays,Unknown,Female,0,0
2020/21,Inverclyde,All Stays,Unknown,Male,0,0
2020/21,Inverclyde,All Stays,Unknown,Not Known / Unspecified,0,0
2020/21,Inverclyde,Short Stay / Respite,All Ages,Female,480,60
2020/21,Inverclyde,Short Stay / Respite,All Ages,Male,480,60
2020/21,Inverclyde,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2020/21,Inverclyde,Short Stay / Respite,0-17 years,Female,0,0
2020/21,Inverclyde,Short Stay / Respite,0-17 years,Male,0,0
2020/21,Inverclyde,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Short Stay / Respite,18-64 years,Female,80,10
2020/21,Inverclyde,Short Stay / Respite,18-64 years,Male,200,25
2020/21,Inverclyde,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Short Stay / Respite,65-74 years,Female,80,10
2020/21,Inverclyde,Short Stay / Respite,65-74 years,Male,80,10
2020/21,Inverclyde,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Short Stay / Respite,75-84 years,Female,160,20
2020/21,Inverclyde,Short Stay / Respite,75-84 years,Male,120,15
2020/21,Inverclyde,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Short Stay / Respite,85+ years,Female,200,25
2020/21,Inverclyde,Short Stay / Respite,85+ years,Male,80,10
2020/21,Inverclyde,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Short Stay / Respite,Unknown,Female,0,0
2020/21,Inverclyde,Short Stay / Respite,Unknown,Male,0,0
2020/21,Inverclyde,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2020/21,Inverclyde,Long Stay,All Ages,Female,666.7,540
2020/21,Inverclyde,Long Stay,All Ages,Male,333.3,270
2020/21,Inverclyde,Long Stay,All Ages,Not Known / Unspecified,0,0
2020/21,Inverclyde,Long Stay,0-17 years,Female,0,0
2020/21,Inverclyde,Long Stay,0-17 years,Male,0,0
2020/21,Inverclyde,Long Stay,0-17 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Long Stay,18-64 years,Female,30.9,25
2020/21,Inverclyde,Long Stay,18-64 years,Male,43.2,35
2020/21,Inverclyde,Long Stay,18-64 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Long Stay,65-74 years,Female,49.4,40
2020/21,Inverclyde,Long Stay,65-74 years,Male,55.6,45
2020/21,Inverclyde,Long Stay,65-74 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Long Stay,75-84 years,Female,216,175
2020/21,Inverclyde,Long Stay,75-84 years,Male,117.3,95
2020/21,Inverclyde,Long Stay,75-84 years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Long Stay,85+ years,Female,370.4,300
2020/21,Inverclyde,Long Stay,85+ years,Male,117.3,95
2020/21,Inverclyde,Long Stay,85+ years,Not Known / Unspecified,0,0
2020/21,Inverclyde,Long Stay,Unknown,Female,0,0
2020/21,Inverclyde,Long Stay,Unknown,Male,0,0
2020/21,Inverclyde,Long Stay,Unknown,Not Known / Unspecified,0,0
2017/18,Midlothian,All Stays,All Ages,Female,640,400
2017/18,Midlothian,All Stays,All Ages,Male,344,215
2017/18,Midlothian,All Stays,All Ages,Not Known / Unspecified,0,0
2017/18,Midlothian,All Stays,0-17 years,Female,8,5
2017/18,Midlothian,All Stays,0-17 years,Male,32,20
2017/18,Midlothian,All Stays,0-17 years,Not Known / Unspecified,0,0
2017/18,Midlothian,All Stays,18-64 years,Female,40,25
2017/18,Midlothian,All Stays,18-64 years,Male,40,25
2017/18,Midlothian,All Stays,18-64 years,Not Known / Unspecified,0,0
2017/18,Midlothian,All Stays,65-74 years,Female,64,40
2017/18,Midlothian,All Stays,65-74 years,Male,48,30
2017/18,Midlothian,All Stays,65-74 years,Not Known / Unspecified,0,0
2017/18,Midlothian,All Stays,75-84 years,Female,208,130
2017/18,Midlothian,All Stays,75-84 years,Male,112,70
2017/18,Midlothian,All Stays,75-84 years,Not Known / Unspecified,0,0
2017/18,Midlothian,All Stays,85+ years,Female,328,205
2017/18,Midlothian,All Stays,85+ years,Male,120,75
2017/18,Midlothian,All Stays,85+ years,Not Known / Unspecified,0,0
2017/18,Midlothian,All Stays,Unknown,Female,0,0
2017/18,Midlothian,All Stays,Unknown,Male,0,0
2017/18,Midlothian,All Stays,Unknown,Not Known / Unspecified,0,0
2017/18,Midlothian,Short Stay / Respite,All Ages,Female,473.7,45
2017/18,Midlothian,Short Stay / Respite,All Ages,Male,578.9,55
2017/18,Midlothian,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2017/18,Midlothian,Short Stay / Respite,0-17 years,Female,0,0
2017/18,Midlothian,Short Stay / Respite,0-17 years,Male,52.6,5
2017/18,Midlothian,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Short Stay / Respite,18-64 years,Female,0,0
2017/18,Midlothian,Short Stay / Respite,18-64 years,Male,52.6,5
2017/18,Midlothian,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Short Stay / Respite,65-74 years,Female,105.3,10
2017/18,Midlothian,Short Stay / Respite,65-74 years,Male,52.6,5
2017/18,Midlothian,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Short Stay / Respite,75-84 years,Female,157.9,15
2017/18,Midlothian,Short Stay / Respite,75-84 years,Male,263.2,25
2017/18,Midlothian,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Short Stay / Respite,85+ years,Female,210.5,20
2017/18,Midlothian,Short Stay / Respite,85+ years,Male,105.3,10
2017/18,Midlothian,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2017/18,Midlothian,Short Stay / Respite,Unknown,Female,0,0
2017/18,Midlothian,Short Stay / Respite,Unknown,Male,0,0
2017/18,Midlothian,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2017/18,Midlothian,Long Stay,All Ages,Female,682.7,355
2017/18,Midlothian,Long Stay,All Ages,Male,307.7,160
2017/18,Midlothian,Long Stay,All Ages,Not Known / Unspecified,0,0
2017/18,Midlothian,Long Stay,0-17 years,Female,0,0
2017/18,Midlothian,Long Stay,0-17 years,Male,28.8,15
2017/18,Midlothian,Long Stay,0-17 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Long Stay,18-64 years,Female,48.1,25
2017/18,Midlothian,Long Stay,18-64 years,Male,38.5,20
2017/18,Midlothian,Long Stay,18-64 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Long Stay,65-74 years,Female,57.7,30
2017/18,Midlothian,Long Stay,65-74 years,Male,48.1,25
2017/18,Midlothian,Long Stay,65-74 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Long Stay,75-84 years,Female,221.2,115
2017/18,Midlothian,Long Stay,75-84 years,Male,86.5,45
2017/18,Midlothian,Long Stay,75-84 years,Not Known / Unspecified,0,0
2017/18,Midlothian,Long Stay,85+ years,Female,355.8,185
2017/18,Midlothian,Long Stay,85+ years,Male,115.4,60
2017/18,Midlothian,Long Stay,85+ years,Not Known / Unspecified,0,0
2017/18,Midlothian,Long Stay,Unknown,Female,0,0
2017/18,Midlothian,Long Stay,Unknown,Male,0,0
2017/18,Midlothian,Long Stay,Unknown,Not Known / Unspecified,0,0
2018/19,Midlothian,All Stays,All Ages,Female,642.9,495
2018/19,Midlothian,All Stays,All Ages,Male,350.6,270
2018/19,Midlothian,All Stays,All Ages,Not Known / Unspecified,0,0
2018/19,Midlothian,All Stays,0-17 years,Female,0,0
2018/19,Midlothian,All Stays,0-17 years,Male,0,0
2018/19,Midlothian,All Stays,0-17 years,Not Known / Unspecified,0,0
2018/19,Midlothian,All Stays,18-64 years,Female,39,30
2018/19,Midlothian,All Stays,18-64 years,Male,32.5,25
2018/19,Midlothian,All Stays,18-64 years,Not Known / Unspecified,0,0
2018/19,Midlothian,All Stays,65-74 years,Female,51.9,40
2018/19,Midlothian,All Stays,65-74 years,Male,64.9,50
2018/19,Midlothian,All Stays,65-74 years,Not Known / Unspecified,0,0
2018/19,Midlothian,All Stays,75-84 years,Female,201.3,155
2018/19,Midlothian,All Stays,75-84 years,Male,116.9,90
2018/19,Midlothian,All Stays,75-84 years,Not Known / Unspecified,0,0
2018/19,Midlothian,All Stays,85+ years,Female,357.1,275
2018/19,Midlothian,All Stays,85+ years,Male,136.4,105
2018/19,Midlothian,All Stays,85+ years,Not Known / Unspecified,0,0
2018/19,Midlothian,All Stays,Unknown,Female,0,0
2018/19,Midlothian,All Stays,Unknown,Male,0,0
2018/19,Midlothian,All Stays,Unknown,Not Known / Unspecified,0,0
2018/19,Midlothian,Short Stay / Respite,All Ages,Female,571.4,100
2018/19,Midlothian,Short Stay / Respite,All Ages,Male,485.7,85
2018/19,Midlothian,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2018/19,Midlothian,Short Stay / Respite,0-17 years,Female,0,0
2018/19,Midlothian,Short Stay / Respite,0-17 years,Male,0,0
2018/19,Midlothian,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Short Stay / Respite,18-64 years,Female,0,0
2018/19,Midlothian,Short Stay / Respite,18-64 years,Male,28.6,5
2018/19,Midlothian,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Short Stay / Respite,65-74 years,Female,85.7,15
2018/19,Midlothian,Short Stay / Respite,65-74 years,Male,85.7,15
2018/19,Midlothian,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Short Stay / Respite,75-84 years,Female,228.6,40
2018/19,Midlothian,Short Stay / Respite,75-84 years,Male,200,35
2018/19,Midlothian,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Short Stay / Respite,85+ years,Female,228.6,40
2018/19,Midlothian,Short Stay / Respite,85+ years,Male,142.9,25
2018/19,Midlothian,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2018/19,Midlothian,Short Stay / Respite,Unknown,Female,0,0
2018/19,Midlothian,Short Stay / Respite,Unknown,Male,0,0
2018/19,Midlothian,Short Stay / Respite,Unknown,Not Known / Unspecified,0,0
2018/19,Midlothian,Long Stay,All Ages,Female,666.7,420
2018/19,Midlothian,Long Stay,All Ages,Male,325.4,205
2018/19,Midlothian,Long Stay,All Ages,Not Known / Unspecified,0,0
2018/19,Midlothian,Long Stay,0-17 years,Female,0,0
2018/19,Midlothian,Long Stay,0-17 years,Male,0,0
2018/19,Midlothian,Long Stay,0-17 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Long Stay,18-64 years,Female,47.6,30
2018/19,Midlothian,Long Stay,18-64 years,Male,31.7,20
2018/19,Midlothian,Long Stay,18-64 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Long Stay,65-74 years,Female,47.6,30
2018/19,Midlothian,Long Stay,65-74 years,Male,63.5,40
2018/19,Midlothian,Long Stay,65-74 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Long Stay,75-84 years,Female,190.5,120
2018/19,Midlothian,Long Stay,75-84 years,Male,95.2,60
2018/19,Midlothian,Long Stay,75-84 years,Not Known / Unspecified,0,0
2018/19,Midlothian,Long Stay,85+ years,Female,388.9,245
2018/19,Midlothian,Long Stay,85+ years,Male,134.9,85
2018/19,Midlothian,Long Stay,85+ years,Not Known / Unspecified,0,0
2018/19,Midlothian,Long Stay,Unknown,Female,0,0
2018/19,Midlothian,Long Stay,Unknown,Male,0,0
2018/19,Midlothian,Long Stay,Unknown,Not Known / Unspecified,0,0
2019/20,Midlothian,All Stays,All Ages,Female,683.5,475
2019/20,Midlothian,All Stays,All Ages,Male,316.5,220
2019/20,Midlothian,All Stays,All Ages,Not Known / Unspecified,0,0
2019/20,Midlothian,All Stays,0-17 years,Female,0,0
2019/20,Midlothian,All Stays,0-17 years,Male,0,0
2019/20,Midlothian,All Stays,0-17 years,Not Known / Unspecified,0,0
2019/20,Midlothian,All Stays,18-64 years,Female,43.2,30
2019/20,Midlothian,All Stays,18-64 years,Male,36,25
2019/20,Midlothian,All Stays,18-64 years,Not Known / Unspecified,0,0
2019/20,Midlothian,All Stays,65-74 years,Female,50.4,35
2019/20,Midlothian,All Stays,65-74 years,Male,57.6,40
2019/20,Midlothian,All Stays,65-74 years,Not Known / Unspecified,0,0
2019/20,Midlothian,All Stays,75-84 years,Female,208.6,145
2019/20,Midlothian,All Stays,75-84 years,Male,107.9,75
2019/20,Midlothian,All Stays,75-84 years,Not Known / Unspecified,0,0
2019/20,Midlothian,All Stays,85+ years,Female,381.3,265
2019/20,Midlothian,All Stays,85+ years,Male,115.1,80
2019/20,Midlothian,All Stays,85+ years,Not Known / Unspecified,0,0
2019/20,Midlothian,All Stays,Unknown,Female,0,0
2019/20,Midlothian,All Stays,Unknown,Male,0,0
2019/20,Midlothian,All Stays,Unknown,Not Known / Unspecified,0,0
2019/20,Midlothian,Short Stay / Respite,All Ages,Female,583.3,35
2019/20,Midlothian,Short Stay / Respite,All Ages,Male,333.3,20
2019/20,Midlothian,Short Stay / Respite,All Ages,Not Known / Unspecified,0,0
2019/20,Midlothian,Short Stay / Respite,0-17 years,Female,0,0
2019/20,Midlothian,Short Stay / Respite,0-17 years,Male,0,0
2019/20,Midlothian,Short Stay / Respite,0-17 years,Not Known / Unspecified,0,0
2019/20,Midlothian,Short Stay / Respite,18-64 years,Female,0,0
2019/20,Midlothian,Short Stay / Respite,18-64 years,Male,0,0
2019/20,Midlothian,Short Stay / Respite,18-64 years,Not Known / Unspecified,0,0
2019/20,Midlothian,Short Stay / Respite,65-74 years,Female,0,0
2019/20,Midlothian,Short Stay / Respite,65-74 years,Male,83.3,5
2019/20,Midlothian,Short Stay / Respite,65-74 years,Not Known / Unspecified,0,0
2019/20,Midlothian,Short Stay / Respite,75-84 years,Female,166.7,10
2019/20,Midlothian,Short Stay / Respite,75-84 years,Male,250,15
2019/20,Midlothian,Short Stay / Respite,75-84 years,Not Known / Unspecified,0,0
2019/20,Midlothian,Short Stay / Respite,85+ years,Female,416.7,25
2019/20,Midlothian,Short Stay / Respite,85+ years,Male,83.3,5
2019/20,Midlothian,Short Stay / Respite,85+ years,Not Known / Unspecified,0,0
2019/20,Midlothian,Short Stay / Respite,Unknown,Female,0,0
